,bass,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
benchmark_0280,44.18,41.90,1.56,1002252,,,,,11.69,11.39,0.26,707668,0.08,0.06,0.02,31376,
benchmark_0226,39.59,38.17,1.30,956876,,,,,11.55,11.25,0.25,707244,0.07,0.05,0.01,31356,
benchmark_0483,36.28,35.61,0.57,958236,,,,,15.01,14.70,0.27,703912,0.07,0.05,0.01,31380,
benchmark_0258,25.80,24.69,1.04,794728,,,,,11.67,11.27,0.29,711984,0.08,0.06,0.01,31348,
benchmark_0037,40.06,39.68,0.27,1006560,,,,,11.38,11.04,0.29,704260,0.08,0.05,0.02,31436,
benchmark_0178,61.90,61.33,0.39,1293408,,,,,12.01,11.71,0.26,720236,0.08,0.05,0.02,31420,
benchmark_0473,31.02,30.59,0.29,887544,,,,,11.66,11.37,0.26,715556,0.07,0.06,0.01,31388,
benchmark_0090,111.40,110.57,0.37,1410684,,,,,11.66,11.39,0.23,706956,0.08,0.05,0.02,31276,
benchmark_0264,92.86,92.00,0.44,1465900,,,,,11.79,11.40,0.35,705720,0.08,0.05,0.02,31304,
benchmark_0054,,,,,,,,,12.19,11.90,0.25,711708,0.08,0.06,0.01,31328,
benchmark_0135,,,,,,,,,6.89,6.65,0.20,682940,0.08,0.06,0.01,31320,
benchmark_0238,27.52,27.14,0.29,938284,,,,,15.13,14.79,0.26,710788,0.08,0.06,0.01,31372,
benchmark_0381,24.10,23.54,0.48,799404,,,,,12.41,12.12,0.25,730644,0.08,0.06,0.02,31348,
benchmark_0224,30.89,30.22,0.58,917488,,,,,11.83,11.54,0.25,712136,0.08,0.06,0.01,31364,
benchmark_0094,57.89,57.41,0.34,1203376,,,,,11.89,11.54,0.29,707188,0.08,0.06,0.02,31432,
benchmark_0143,23.70,23.38,0.23,728508,,,,,11.71,11.41,0.25,706104,0.08,0.05,0.02,31340,
benchmark_0207,48.62,48.17,0.33,1172012,,,,,15.78,15.48,0.24,703532,0.08,0.06,0.01,31424,
benchmark_0465,25.26,24.90,0.28,801476,,,,,16.43,16.10,0.27,713016,0.08,0.06,0.01,31348,
benchmark_0298,106.63,104.41,1.84,1518200,,,,,12.19,11.51,0.25,707836,0.09,0.05,0.02,31480,
